Arrangement Type,Unit Price,Quantity,Total Price,Cost,Labor
Dancefloor Install,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Dancefloor Install,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Dancefloor Install,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Dancefloor Install,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Flower Ground Meadow,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Flower Ground Meadow,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Flower Ground Meadow,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Flower Ground Meadow,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Flower Ground Meadow,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Flower Ground Meadow,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Flower Ground Meadow,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Flower Ground Meadow,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Flower Ground Meadow,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
Flower Arch,"$1,400.00 ",1,"$1,400.00 ",$420.00 ,$140.00 
Flower Arch,"$1,400.00 ",1,"$1,400.00 ",$420.00 ,$140.00 
Flower Arch,"$1,400.00 ",1,"$1,400.00 ",$420.00 ,$140.00 
Flower Arch,"$1,400.00 ",1,"$1,400.00 ",$420.00 ,$140.00 
Bridesmaid Bouquet,$110.00 ,13,"$1,430.00 ",$429.00 ,$286.00 
Small Arrangement,$75.00 ,20,"$1,500.00 ",$450.00 ,$300.00 
Medium Arrangement,$125.00 ,12,"$1,500.00 ",$450.00 ,$300.00 
Medium Arrangement,$125.00 ,12,"$1,500.00 ",$450.00 ,$300.00 
Medium Arrangement,$125.00 ,12,"$1,500.00 ",$450.00 ,$300.00 
Medium Arrangement,$150.00 ,10,"$1,500.00 ",$450.00 ,$300.00 
Medium Arrangement,$150.00 ,10,"$1,500.00 ",$450.00 ,$300.00 
Medium Arrangement,$150.00 ,10,"$1,500.00 ",$450.00 ,$300.00 
Flower Cloud,$375.00 ,4,"$1,500.00 ",$450.00 ,$150.00 
Cascading Flowers,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Cascading Flowers,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Cascading Flowers,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Flower Ground Meadow,$500.00 ,3,"$1,500.00 ",$450.00 ,$150.00 
Dancefloor Install,$750.00 ,2,"$1,500.00 ",$450.00 ,$150.00 
Dancefloor Install,$750.00 ,2,"$1,500.00 ",$450.00 ,$150.00 
Dancefloor Install,$750.00 ,2,"$1,500.00 ",$450.00 ,$150.00 
Dancefloor Install,$750.00 ,2,"$1,500.00 ",$450.00 ,$150.00 
Dancefloor Install,$750.00 ,2,"$1,500.00 ",$450.00 ,$150.00 
Dancefloor Install,$750.00 ,2,"$1,500.00 ",$450.00 ,$150.00 
Dancefloor Install,$750.00 ,2,"$1,500.00 ",$450.00 ,$150.00 
Dancefloor Install,$750.00 ,2,"$1,500.00 ",$450.00 ,$150.00 
Dancefloor Install,$750.00 ,2,"$1,500.00 ",$450.00 ,$150.00 
Medium Arrangement,$175.00 ,9,"$1,575.00 ",$472.50 ,$236.25 
Medium Arrangement,$175.00 ,9,"$1,575.00 ",$472.50 ,$236.25 
Large Arrangement,$200.00 ,8,"$1,600.00 ",$480.00 ,$240.00 
Large Arrangement,$200.00 ,8,"$1,600.00 ",$480.00 ,$240.00 
Large Arrangement,$200.00 ,8,"$1,600.00 ",$480.00 ,$240.00 
Cascading Flowers,$400.00 ,4,"$1,600.00 ",$480.00 ,$160.00 
Flower Cloud,$400.00 ,4,"$1,600.00 ",$480.00 ,$160.00 
Flower Cloud,$400.00 ,4,"$1,600.00 ",$480.00 ,$160.00 
Flower Cloud,$400.00 ,4,"$1,600.00 ",$480.00 ,$160.00 
Flower Cloud,$400.00 ,4,"$1,600.00 ",$480.00 ,$160.00 
Flower Cloud,$400.00 ,4,"$1,600.00 ",$480.00 ,$160.00 
Flower Cloud,$400.00 ,4,"$1,600.00 ",$480.00 ,$160.00 
Large Arrangement,$400.00 ,4,"$1,600.00 ",$480.00 ,$160.00 
Large Arrangement,$400.00 ,4,"$1,600.00 ",$480.00 ,$160.00 
Dancefloor Install,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Dancefloor Install,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Dancefloor Install,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Dancefloor Install,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Dancefloor Install,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Dancefloor Install,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Dancefloor Install,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Flower Ground Meadow,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Flower Ground Meadow,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Flower Ground Meadow,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Flower Ground Meadow,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Flower Ground Meadow,$800.00 ,2,"$1,600.00 ",$480.00 ,$160.00 
Cascading Flowers,$550.00 ,3,"$1,650.00 ",$495.00 ,$165.00 
Cascading Flowers,$550.00 ,3,"$1,650.00 ",$495.00 ,$165.00 
Large Arrangement,$335.00 ,5,"$1,675.00 ",$502.50 ,$167.50 
Large Arrangement,$335.00 ,5,"$1,675.00 ",$502.50 ,$167.50 
Large Arrangement,$335.00 ,5,"$1,675.00 ",$502.50 ,$167.50 
Large Arrangement,$335.00 ,5,"$1,675.00 ",$502.50 ,$167.50 
Large Arrangement,$335.00 ,5,"$1,675.00 ",$502.50 ,$167.50 
Large Arrangement,$335.00 ,5,"$1,675.00 ",$502.50 ,$167.50 
Large Arrangement,$335.00 ,5,"$1,675.00 ",$502.50 ,$167.50 
Large Arrangement,$335.00 ,5,"$1,675.00 ",$502.50 ,$167.50 
Dancefloor Install,$850.00 ,2,"$1,700.00 ",$510.00 ,$170.00 
Dancefloor Install,$850.00 ,2,"$1,700.00 ",$510.00 ,$170.00 
Dancefloor Install,$850.00 ,2,"$1,700.00 ",$510.00 ,$170.00 
Dancefloor Install,$850.00 ,2,"$1,700.00 ",$510.00 ,$170.00 
Flower Arch,"$1,700.00 ",1,"$1,700.00 ",$510.00 ,$170.00 
Flower Arch,"$1,700.00 ",1,"$1,700.00 ",$510.00 ,$170.00 
Flower Arch,"$1,700.00 ",1,"$1,700.00 ",$510.00 ,$170.00 
Flower Arch,"$1,700.00 ",1,"$1,700.00 ",$510.00 ,$170.00 
Medium Arrangement,$175.00 ,10,"$1,750.00 ",$525.00 ,$350.00 
Medium Arrangement,$175.00 ,10,"$1,750.00 ",$525.00 ,$350.00 
Medium Arrangement,$150.00 ,12,"$1,800.00 ",$540.00 ,$360.00 
Large Arrangement,$200.00 ,9,"$1,800.00 ",$540.00 ,$270.00 
Large Arrangement,$200.00 ,9,"$1,800.00 ",$540.00 ,$270.00 
Cascading Flowers,$450.00 ,4,"$1,800.00 ",$540.00 ,$180.00 
Cascading Flowers,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$600.00 ,3,"$1,800.00 ",$540.00 ,$180.00 
Dancefloor Install,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Dancefloor Install,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Dancefloor Install,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Dancefloor Install,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Dancefloor Install,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Dancefloor Install,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Dancefloor Install,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Dancefloor Install,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Dancefloor Install,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Flower Ground Meadow,$900.00 ,2,"$1,800.00 ",$540.00 ,$180.00 
Flower Arch,"$1,800.00 ",1,"$1,800.00 ",$540.00 ,$180.00 
Flower Arch,"$1,800.00 ",1,"$1,800.00 ",$540.00 ,$180.00 
Flower Arch,"$1,800.00 ",1,"$1,800.00 ",$540.00 ,$180.00 
Flower Arch,"$1,800.00 ",1,"$1,800.00 ",$540.00 ,$180.00 
Flower Arch,"$1,800.00 ",1,"$1,800.00 ",$540.00 ,$180.00 
Flower Arch,"$1,800.00 ",1,"$1,800.00 ",$540.00 ,$180.00 
Flower Arch,"$1,800.00 ",1,"$1,800.00 ",$540.00 ,$180.00 
Flower Arch,"$1,800.00 ",1,"$1,800.00 ",$540.00 ,$180.00 
Flower Arch,"$1,800.00 ",1,"$1,800.00 ",$540.00 ,$180.00 
Flower Arch,"$1,800.00 ",1,"$1,800.00 ",$540.00 ,$180.00 
Dancefloor Install,$950.00 ,2,"$1,900.00 ",$570.00 ,$190.00 
Dancefloor Install,$950.00 ,2,"$1,900.00 ",$570.00 ,$190.00 
Dancefloor Install,$950.00 ,2,"$1,900.00 ",$570.00 ,$190.00 
Dancefloor Install,$950.00 ,2,"$1,900.00 ",$570.00 ,$190.00 
Cascading Flowers,$650.00 ,3,"$1,950.00 ",$585.00 ,$195.00 
Cascading Flowers,$650.00 ,3,"$1,950.00 ",$585.00 ,$195.00 
Large Arrangement,$200.00 ,10,"$2,000.00 ",$600.00 ,$400.00 
Flower Cloud,$400.00 ,5,"$2,000.00 ",$600.00 ,$200.00 
Flower Cloud,$400.00 ,5,"$2,000.00 ",$600.00 ,$200.00 
Flower Cloud,$400.00 ,5,"$2,000.00 ",$600.00 ,$200.00 
Large Arrangement,$400.00 ,5,"$2,000.00 ",$600.00 ,$200.00 
Cascading Flowers,$500.00 ,4,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,$500.00 ,4,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,$500.00 ,4,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,$500.00 ,4,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,$500.00 ,4,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,"$1,000.00 ",2,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,"$1,000.00 ",2,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,"$1,000.00 ",2,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,"$1,000.00 ",2,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,"$1,000.00 ",2,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,"$1,000.00 ",2,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,"$1,000.00 ",2,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,"$1,000.00 ",2,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,"$1,000.00 ",2,"$2,000.00 ",$600.00 ,$200.00 
Flower Ground Meadow,"$1,000.00 ",2,"$2,000.00 ",$600.00 ,$200.00 
Flower Arch,"$2,000.00 ",1,"$2,000.00 ",$600.00 ,$200.00 
Flower Arch,"$2,000.00 ",1,"$2,000.00 ",$600.00 ,$200.00 
Flower Arch,"$2,000.00 ",1,"$2,000.00 ",$600.00 ,$200.00 
Flower Arch,"$2,000.00 ",1,"$2,000.00 ",$600.00 ,$200.00 
Large Arrangement,$335.00 ,6,"$2,010.00 ",$603.00 ,$301.50 
Large Arrangement,$335.00 ,6,"$2,010.00 ",$603.00 ,$301.50 
Medium Arrangement,$175.00 ,12,"$2,100.00 ",$630.00 ,$420.00 
Medium Arrangement,$175.00 ,12,"$2,100.00 ",$630.00 ,$420.00 
Large Arrangement,$350.00 ,6,"$2,100.00 ",$630.00 ,$315.00 
Large Arrangement,$350.00 ,6,"$2,100.00 ",$630.00 ,$315.00 
Flower Ground Meadow,$700.00 ,3,"$2,100.00 ",$630.00 ,$210.00 
Flower Ground Meadow,$700.00 ,3,"$2,100.00 ",$630.00 ,$210.00 
Flower Ground Meadow,$700.00 ,3,"$2,100.00 ",$630.00 ,$210.00 
Flower Ground Meadow,$700.00 ,3,"$2,100.00 ",$630.00 ,$210.00 
Flower Ground Meadow,$700.00 ,3,"$2,100.00 ",$630.00 ,$210.00 
Flower Ground Meadow,$700.00 ,3,"$2,100.00 ",$630.00 ,$210.00 
Flower Ground Meadow,$700.00 ,3,"$2,100.00 ",$630.00 ,$210.00 
Flower Ground Meadow,$700.00 ,3,"$2,100.00 ",$630.00 ,$210.00 
Flower Ground Meadow,$700.00 ,3,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Flower Arch,"$2,100.00 ",1,"$2,100.00 ",$630.00 ,$210.00 
Cascading Flowers,$550.00 ,4,"$2,200.00 ",$660.00 ,$220.00 
Cascading Flowers,$550.00 ,4,"$2,200.00 ",$660.00 ,$220.00 
Flower Ground Meadow,"$1,100.00 ",2,"$2,200.00 ",$660.00 ,$220.00 
Flower Ground Meadow,"$1,100.00 ",2,"$2,200.00 ",$660.00 ,$220.00 
Flower Ground Meadow,"$1,100.00 ",2,"$2,200.00 ",$660.00 ,$220.00 
Flower Ground Meadow,"$1,100.00 ",2,"$2,200.00 ",$660.00 ,$220.00 
Flower Ground Meadow,"$1,100.00 ",2,"$2,200.00 ",$660.00 ,$220.00 
Flower Ground Meadow,"$1,100.00 ",2,"$2,200.00 ",$660.00 ,$220.00 
Flower Ground Meadow,"$1,100.00 ",2,"$2,200.00 ",$660.00 ,$220.00 
Flower Ground Meadow,"$1,100.00 ",2,"$2,200.00 ",$660.00 ,$220.00 
Large Arrangement,$335.00 ,7,"$2,345.00 ",$703.50 ,$351.75 
Large Arrangement,$335.00 ,7,"$2,345.00 ",$703.50 ,$351.75 
Large Arrangement,$335.00 ,7,"$2,345.00 ",$703.50 ,$351.75 
Large Arrangement,$400.00 ,6,"$2,400.00 ",$720.00 ,$360.00 
Cascading Flowers,$600.00 ,4,"$2,400.00 ",$720.00 ,$240.00 
Cascading Flowers,$600.00 ,4,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$600.00 ,4,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$600.00 ,4,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$600.00 ,4,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$600.00 ,4,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,$800.00 ,3,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,"$1,200.00 ",2,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,"$1,200.00 ",2,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,"$1,200.00 ",2,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,"$1,200.00 ",2,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,"$1,200.00 ",2,"$2,400.00 ",$720.00 ,$240.00 
Flower Ground Meadow,"$1,200.00 ",2,"$2,400.00 ",$720.00 ,$240.00 
Cascading Flowers,$500.00 ,5,"$2,500.00 ",$750.00 ,$250.00 
Large Arrangement,$200.00 ,13,"$2,600.00 ",$780.00 ,$520.00 
Cascading Flowers,$650.00 ,4,"$2,600.00 ",$780.00 ,$260.00 
Large Arrangement,$335.00 ,8,"$2,680.00 ",$804.00 ,$402.00 
Large Arrangement,$335.00 ,8,"$2,680.00 ",$804.00 ,$402.00 
Large Arrangement,$335.00 ,8,"$2,680.00 ",$804.00 ,$402.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Flower Ground Meadow,$900.00 ,3,"$2,700.00 ",$810.00 ,$270.00 
Large Arrangement,$200.00 ,14,"$2,800.00 ",$840.00 ,$560.00 
Large Arrangement,$350.00 ,8,"$2,800.00 ",$840.00 ,$420.00 
Large Arrangement,$350.00 ,8,"$2,800.00 ",$840.00 ,$420.00 
Large Arrangement,$400.00 ,7,"$2,800.00 ",$840.00 ,$420.00 
Large Arrangement,$400.00 ,7,"$2,800.00 ",$840.00 ,$420.00 
Flower Ground Meadow,$700.00 ,4,"$2,800.00 ",$840.00 ,$280.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Flower Ground Meadow,"$1,000.00 ",3,"$3,000.00 ",$900.00 ,$300.00 
Large Arrangement,$335.00 ,9,"$3,015.00 ",$904.50 ,$452.25 
Large Arrangement,$335.00 ,9,"$3,015.00 ",$904.50 ,$452.25 
Large Arrangement,$335.00 ,9,"$3,015.00 ",$904.50 ,$452.25 
Large Arrangement,$350.00 ,9,"$3,150.00 ",$945.00 ,$472.50 
Large Arrangement,$400.00 ,8,"$3,200.00 ",$960.00 ,$480.00 
Flower Ground Meadow,$800.00 ,4,"$3,200.00 ",$960.00 ,$320.00 
Flower Ground Meadow,$800.00 ,4,"$3,200.00 ",$960.00 ,$320.00 
Flower Ground Meadow,$800.00 ,4,"$3,200.00 ",$960.00 ,$320.00 
Flower Ground Meadow,$800.00 ,4,"$3,200.00 ",$960.00 ,$320.00 
Flower Ground Meadow,$800.00 ,4,"$3,200.00 ",$960.00 ,$320.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Flower Ground Meadow,"$1,100.00 ",3,"$3,300.00 ",$990.00 ,$330.00 
Large Arrangement,$335.00 ,10,"$3,350.00 ","$1,005.00 ",$670.00 
Large Arrangement,$335.00 ,10,"$3,350.00 ","$1,005.00 ",$670.00 
Flower Ground Meadow,$900.00 ,4,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,$900.00 ,4,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,200.00 ",3,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Arch,"$1,800.00 ",2,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Arch,"$1,800.00 ",2,"$3,600.00 ","$1,080.00 ",$360.00 
Flower Ground Meadow,"$1,000.00 ",4,"$4,000.00 ","$1,200.00 ",$400.00 
Flower Ground Meadow,"$1,000.00 ",4,"$4,000.00 ","$1,200.00 ",$400.00 
Flower Ground Meadow,"$1,000.00 ",4,"$4,000.00 ","$1,200.00 ",$400.00 
Flower Ground Meadow,"$1,000.00 ",4,"$4,000.00 ","$1,200.00 ",$400.00 
Flower Ground Meadow,"$1,000.00 ",4,"$4,000.00 ","$1,200.00 ",$400.00 
Large Arrangement,$335.00 ,12,"$4,020.00 ","$1,206.00 ",$804.00 
